"iris_id","actifs_2006","chom_2006","empl_2006","ouvrier_2006","TP_2006","Int_2006","app_stage_2006","cdd_2006","rev_2006","HLM_2006","no_transp_2006","walk_2006","moto_2006","voit_2006","TC_2006","HH_2006","HH_moins2ans_2006","HH_2_4ans_2006","HH_5_9ans_2006","HH_plus10ans_2006","HH_with_park_2006","HH_with_voit_2006","HH_1voit_2006","HH_2voit_2006","pop_2006","tx_chom_2006","tx_empl_2006","tx_ouvr_2006","tx_TP_2006","tx_HLM_2006","tx_no_transp_2006","tx_walk_2006","tx_moto_2006","tx_voit_2006","tx_TC_2006","tx_HH_moins2ans_2006","tx_HH_2_4ans_2006","tx_HH_5_9ans_2006","tx_HH_plus10ans_2006","tx_HH_with_park_2006","tx_HH_with_voit_2006","tx_HH_1voit_2006","tx_HH_2voit_2006","tx_empl_prec_2006"
"060010000",32.377778,2.088889,8.355556,0,6.266667,0,0,8.355556,"17465",0,4.177778,4.177778,0,25.066667,4.177778,48.044444,4.177778,9.4,7.311111,27.155556,26.111111,39.688889,24.022222,15.666667,94,6.451613202,25.80645281,0,19.35483961,0,12.9032264,12.9032264,0,77.41935534,12.9032264,12.9032264,29.03225787,22.58064466,83.87096854,80.64516039,122.5806447,74.19354719,48.38709747,25.80645281
"060020000",12.008551,3.002138,4.00285,4.00285,1.000713,0,0.973333333,0.0,#N/A,0,0.0,0.0,0,8.005701,0.0,16.011401,3.002138,4.00285,2.001425,7.004988,8.005701,16.011401,13.009263,3.002138,26.018527,25.00000208,33.33333056,33.33333056,8.333336803,0,0.0,0.0,0,66.66666944,0.0,25.00000208,33.33333056,16.66666528,58.33333264,66.66666944,133.3333306,108.3333285,25.00000208,8.105335384
"060030000",232.021978,24.725275,51.282051,80.586081,32.967033,0.915751,3.622305031,28.388278,"13866",56.776557,22.315018,14.652015,0,164.835165,0.0,221.864469,55.945055,52.282051,48.534799,65.102564,135.531136,200.802198,130.120879,70.681319,504,10.65643661,22.10223852,34.73208947,14.208582,11.26518988,9.617631137,6.314925477,0,71.04291,0.0,24.11196365,22.53323218,20.91819034,28.05879191,58.41305947,86.54447296,56.08127304,30.46319991,14.191041
"060040101",558.359852,79.552998,189.506664,142.278837,104.191062,0,9.724608834,43.91848,"20108",0,41.480344,36.863236,17.28178,317.798566,69.518695,355.457492,19.929151,76.76794,54.19112,204.569281,269.342796,342.223655,172.229956,169.993699,1049.14674,14.24762144,33.93988005,25.4815665,18.66019944,0,7.428962496,6.602057055,3.095097174,56.91644284,12.4505182,3.569230654,13.74882878,9.705411269,36.63753407,48.23820965,61.29087788,30.84569125,30.44518663,9.607261095
"060040102",1322.67665,95.706717,453.856986,188.318276,203.919192,11.170277,17.15106877,81.122892,"18178",414.223503,27.683188,18.400696,78.692463,1032.70778,75.930422,999.846244,67.105704,148.040057,217.980563,566.719919,688.820649,928.903026,448.849185,480.05384,2577.408407,7.235836287,34.31352523,14.23766542,15.41716125,16.07131807,2.092967166,1.391171153,5.949486067,78.07711582,5.740663979,5.073477633,11.19246015,16.48026092,42.84644467,52.07778099,70.22903338,33.9349141,36.2941192,8.27445149
"060040103",511.499066,35.06024,165.810711,47.430174,56.410613,0,13.23603006,40.904665,"23662",0,90.91476,19.593585,18.004228,353.977391,15.941073,681.901642,67.538724,118.354994,150.107353,345.90057,624.119388,632.291431,324.776031,307.515401,1568.255871,6.854409388,32.41662048,9.272778222,11.02848798,0,17.77417908,3.830619898,3.519894599,69.20391737,3.116540002,13.20407572,23.13884851,29.34655466,67.62486835,122.0176985,123.6153637,63.49494116,60.12042278,10.58471044
"060040104",1074.154553,98.408417,323.90432,93.891538,163.047515,0,17.13296366,64.449094,"23586",0,11.283278,20.327455,32.785429,881.248169,46.519544,886.473749,80.799351,74.214003,201.809869,529.650526,759.589803,855.733349,317.413757,538.319592,2410.038551,9.161476505,30.15434968,8.740971003,15.17914853,0,1.050433382,1.892414359,3.052207795,82.04109609,4.330805457,7.522134573,6.909061903,18.78778696,49.30859572,70.71513134,79.66575635,29.55010116,50.11565519,7.595001802
"060040105",1709.443351,121.543939,436.723969,181.568816,200.136441,11.758795,8.883862097,85.169965,"23126",105.776727,75.374715,66.889764,89.60508,1282.633122,91.933157,1756.598306,273.203684,300.086792,396.795579,786.512251,1589.068822,1587.996785,835.876981,752.119805,3996.137329,7.110147226,25.54772984,10.62151699,11.7076966,2.646974273,4.409313415,3.912955873,5.241769489,75.03220983,5.377958676,15.98202619,17.55464969,23.21197592,46.00984587,92.95826159,92.89554896,48.89761223,43.99793679,6.189887605
"060040106",1311.750278,144.091157,373.229191,201.277161,161.626038,5.087677,6.863829157,70.451451,"20041",203.507092,50.943028,58.437567,80.240292,901.477517,84.337446,1239.697383,170.818789,328.281712,289.015892,451.58099,1055.983869,1050.073352,604.168811,445.904541,2952.311016,10.98464848,28.45276249,15.34416759,12.32140299,6.893145434,3.883591935,4.454930788,6.117040213,68.72325717,6.429382743,13.02220338,25.02623537,22.03284397,34.42583528,80.50189786,80.05131538,46.05821864,33.99309674,6.281908877
"060040107",1357.00856,177.857273,452.490634,291.692338,139.202053,17.460588,27.46004434,104.065177,"15700",134.915252,63.396583,74.899268,80.163044,866.800651,110.070753,1603.155501,343.790165,397.669292,321.17482,540.521223,1060.211654,1249.024695,879.699225,369.32547,3396.928009,13.10656972,33.34471479,21.49524672,10.25800847,3.97168417,4.671789469,5.519439612,5.907335176,63.87584254,8.111279195,25.33441388,29.30484772,23.66785512,39.83182118,78.12858999,92.04250672,64.82635784,27.21614888,10.97898818
"060040108",944.526678,110.929198,321.897865,134.3814,112.351232,3.868576,23.0053832,80.806455,"17612",0,6.693044,38.062984,51.203952,649.925952,88.657461,898.69991,152.784293,191.318831,217.840079,336.756707,790.296338,792.65411,533.436111,259.217999,1814.277007,11.7444219,34.08033595,14.22738003,11.89497709,0,0.708613547,4.029847424,5.421122896,68.80969772,9.386443291,16.175752,20.25552432,23.06341198,35.65348813,83.67115047,83.92077518,56.47655312,27.44422207,11.40046297
"060040109",2436.476921,208.179959,724.235721,386.981738,335.617648,22.551791,48.53831793,137.009815,"18504",434.613383,62.101762,77.835938,166.83099,1792.219179,152.994932,2225.917395,287.745558,496.262012,461.870298,980.039526,1785.418203,1993.753587,1284.480473,709.273114,4727.118033,8.544302522,29.7247109,15.88284029,13.77471074,9.194045504,2.548834404,3.194610108,6.847222256,73.55781471,6.279350758,11.80990288,20.36801612,18.95648155,40.22363264,73.27868315,81.82936476,52.71876216,29.1106026,8.541017653
"060040110",673.457431,75.610306,225.799241,113.58817,88.510374,0.895398,4.421922637,51.146755,"19873",5.474423,24.956753,36.841847,44.182462,463.383148,34.869542,801.035922,118.055386,113.052254,148.397373,421.530909,559.228834,634.806224,396.905283,237.900941,1615.269719,11.22718416,33.52836135,16.86642166,13.14268281,0.338916958,3.70576548,5.470553194,6.560542651,68.80659811,5.177690585,17.52974733,16.78684484,22.03515266,62.59206441,83.03848295,94.26077949,58.93546715,35.32531234,8.384208569
"060040111",1229.651054,180.840561,466.618716,158.836466,163.879,5.561273,8.247146808,97.601487,"17343",23.6614,26.321076,168.639566,54.632871,714.218815,98.199052,1863.955137,303.797392,434.444176,491.873433,633.840135,1203.321589,1313.884395,1009.528086,304.356309,3276.219993,14.70665685,37.94724646,12.91719838,13.32727683,0.722216458,2.140532138,13.71442455,4.442957278,58.08304825,7.98592834,24.70598395,35.33068789,40.00105814,51.54634178,97.85878564,106.8501825,82.09874523,24.75143725,9.060286367
"060040112",1111.568767,111.783637,355.210101,141.275961,144.998814,13.460065,14.07192617,47.974213,"20009",0,14.476862,58.095261,59.169181,806.029684,70.657281,1203.054353,193.549968,272.403437,284.311429,452.789518,1051.958356,1090.743617,755.630128,335.113488,2409.772742,10.0563852,31.95574683,12.70960153,13.04452035,0,1.302381142,5.226420778,5.323033784,72.51280424,6.356537094,17.41232515,24.50621546,25.57749349,40.73427857,94.63727187,98.12650817,67.97871175,30.14779634,6.792760504
"060040113",23.0,9.0,4.0,16,5.0,0,0,3.0,"0",0,8.0,0.0,0,12.0,0.0,5.0,0.0,2.0,3.0,0.0,5.0,5.0,3.0,2.0,38,39.13043478,17.39130435,69.56521739,21.73913043,0,34.7826087,0.0,0,52.17391304,0.0,0.0,8.695652174,13.04347826,0.0,21.73913043,21.73913043,13.04347826,8.695652174,13.04347826
"060040114",822.808162,74.756237,294.05605,118.785548,109.363683,9.099866,6.374796392,90.138963,"16357",130.676526,79.41578,198.217909,52.586335,330.147579,110.546846,1119.164233,192.55284,203.507794,226.14388,496.959718,510.893698,694.91722,616.038434,78.878787,2228.058559,9.085500175,35.73810562,14.43660302,13.29151655,5.865040013,9.651797791,24.09041599,6.391080865,40.12449004,13.43531228,23.40191176,24.73332222,27.48439921,60.39800539,62.09147182,84.4567728,74.87023859,9.58653434,12.83575325
"060040115",1572.126285,301.835792,473.629952,301.445649,165.517094,34.354535,20.65192678,154.771011,"13146",20.359407,112.583975,355.23348,101.762285,516.446136,238.11048,1953.838993,441.782702,471.409692,328.565373,712.081227,377.097492,1040.927135,919.41827,121.508865,3462.082425,19.19920778,30.12671161,19.17439152,10.52823145,0.588068235,7.161255179,22.59573441,6.472907805,32.85016865,15.14576038,28.10096786,29.98548504,20.89942622,45.29414932,23.98646315,66.21141984,58.48246917,7.728950668,13.34355101
"060040116",1856.152081,177.353054,607.619201,239.815982,248.977402,16.678599,21.58159846,114.619899,"19390",258.736327,42.445784,77.258134,106.850327,1369.065208,91.117783,1715.324799,263.721583,488.251391,356.964345,606.38748,1540.441348,1509.746643,997.39904,512.347603,3569.108953,9.554877309,32.73542116,12.92006105,13.4136316,7.249325543,2.286762191,4.162273921,5.756550236,73.75824546,4.908961067,14.20797281,26.30449283,19.2314169,32.66906231,82.99111715,81.33744311,53.73476938,27.60267374,8.236399271
"060040117",1813.725917,190.126382,498.680654,252.256247,205.373097,13.084608,37.91704327,106.597246,"20213",115.334477,35.487217,42.143845,112.947641,1342.514935,100.693965,1820.909532,223.703323,424.186666,401.204955,771.814588,1635.115312,1682.899744,1065.193853,617.705891,3915.941168,10.4826413,27.49481878,13.90817899,11.32327079,2.945255612,1.956592044,2.323606042,6.227381984,74.01972494,5.551774061,12.33391004,23.38758365,22.12048421,42.55409159,90.15228247,92.78688297,58.72959321,34.05728976,8.689234454
"060040118",1151.588281,182.044895,434.244623,153.520982,137.551376,17.615026,7.141704415,74.846027,"17790",471.23156,35.988704,168.766028,87.288204,565.482551,134.775122,1365.810417,220.270088,201.720828,309.152505,634.666994,848.931239,998.938075,735.341343,263.596732,2854.033664,15.808158,37.70832251,13.33123865,11.94449251,16.51107224,3.125136352,14.65506647,7.579810028,49.10457673,11.70341208,19.12750343,17.51674894,26.84574948,55.11231787,73.71829438,86.74437657,63.85453509,22.88984148,8.64916386
"060040119",1198.124219,135.750006,393.38376,203.539254,110.673787,7.594212,16.04140943,108.786269,"18593",0,10.999993,16.469446,104.83755,873.619537,67.576416,1127.249936,168.328299,232.139845,243.949426,482.832365,985.418188,1035.91976,698.445389,337.474371,2319.920453,11.33021133,32.83330341,16.98815956,9.237254806,0,0.918101214,1.374602544,8.750140289,72.91560617,5.640184459,14.04931946,19.37527356,20.36094606,40.29902387,82.2467464,86.4617995,58.29490615,28.16689335,11.05243416
"060040120",707.255123,69.15323,215.692494,102.695635,85.835713,2.930102,10.60067928,54.239116,"17900",199.246907,23.113532,35.96623,55.517016,505.284339,26.182346,964.288175,118.284403,189.408665,217.219368,439.375739,746.57379,817.213794,610.191658,207.022136,1836.127205,9.777692342,30.49712713,14.52030981,12.13645688,10.85147622,3.268061446,5.08532619,7.849644943,71.44300869,3.701966256,16.72443213,26.78081202,30.71301443,62.12408008,105.5593329,115.5472428,86.27603225,29.27121052,9.582100586
"060040121",574.96821,80.727245,121.522814,75.409448,54.922042,4.604545,0,29.172123,"20430",0,11.761494,39.719973,47.825183,390.200793,17.750465,789.693643,106.402268,181.667827,141.42525,360.198298,691.564587,672.686831,434.916139,237.770692,1555.003984,14.04029711,21.13557096,13.11541172,9.55218759,0,2.045590312,6.908203325,8.317883001,67.86475951,3.087208074,18.50576539,31.59615155,24.59705555,62.6466458,120.2787519,116.9954824,75.64177139,41.35371102,5.874527915
"060040122",1514.008305,175.36782,455.185305,197.232447,200.180999,25.672679,35.32753369,92.79536,"21081",0,36.161443,51.670418,146.523784,1073.427453,53.228335,1482.767168,234.525094,288.67406,279.094266,680.473748,1320.492833,1330.116417,752.650013,577.466404,3369.956139,11.58301572,30.06491467,13.02717075,13.22192212,0,2.388457374,3.412822626,9.677871879,70.89970705,3.515722789,15.49034396,19.06687427,18.43413045,44.94517935,87.21833484,87.85397099,49.7124098,38.14156119,10.15817233
"060040123",1901.57017,307.092,816.232211,332.107702,251.128935,22.162151,37.92983508,170.238938,"16480",115.46796,235.306744,381.660248,124.430154,769.827076,131.898947,2640.365394,391.165094,550.072276,633.730989,1065.397034,1307.580131,1804.458021,1499.882704,304.575317,4961.355578,16.1493909,42.92411734,17.46491964,13.20639853,2.327346996,12.37433925,20.07079486,6.543547851,40.48375854,6.936317633,20.57063684,28.92726678,33.3267212,56.02722691,68.76318064,94.89305467,78.8760114,16.01704327,12.11267024
"060040124",1642.673858,290.583578,543.97834,289.508685,202.001173,9.491917,1.06540023,85.330268,"19484",26.045014,53.75572,255.204469,61.916674,863.548511,158.530728,2721.048508,377.654255,593.631721,592.869628,1156.892904,1587.973083,1985.556513,1526.454754,459.10176,5150.776282,17.68966959,33.11541956,17.62423402,12.2970955,0.505652208,3.272452395,15.53591833,3.769261543,52.56968733,9.650773173,22.9902152,36.1381365,36.09174305,70.42742528,96.6700161,120.8734469,92.92500435,27.94844258,5.837286858
"060040125",1703.816138,360.748395,637.672596,349.247215,260.858042,26.049105,32.37116163,135.943142,"15395",192.123826,102.695066,318.134156,131.834765,635.335679,182.129042,2540.049003,439.632963,612.920052,563.805321,923.690667,1177.494766,1521.658816,1226.785329,294.873486,4684.548836,21.17296503,37.42613899,20.49794031,15.31022252,4.101223677,6.027356104,18.67185953,7.737616874,37.28898118,10.68947746,25.80284065,35.97336815,33.09073722,54.21304837,69.10926242,89.30886274,72.00221325,17.30664943,11.4075342
"060040126",1655.090739,263.576632,618.165964,316.554226,209.626051,45.682602,42.83604127,96.346861,"15265",580.61899,80.223389,144.935933,155.935749,882.057475,161.727145,2142.583054,325.011856,437.711656,543.094766,836.764776,1262.306317,1523.214775,1291.243761,231.971014,4082.652777,15.92520735,37.34937,19.12609493,12.66553223,14.22161084,4.847068932,8.756978067,9.421583079,53.29360223,9.771497187,19.63710196,26.44638422,32.81359464,50.5570333,76.26810345,92.03210066,78.01649363,14.01560703,11.16950871
"060050000",44.889782,7.980406,3.990203,11.970609,7.980406,0,0.966459073,5.985304,"12905",0,0.0,7.980406,0,31.921623,0.0,67.833449,11.970609,6.982855,14.963261,33.916724,30.924072,60.850594,40.899579,19.951014,152.62526,17.77777847,8.888889235,26.66666771,17.77777847,0,0.0,17.77777847,0,71.11111166,0.0,26.66666771,15.55555561,33.33333408,75.55555516,68.88888879,135.5555569,91.11111076,44.44444395,15.48629279
"060060000",1023.667059,72.318767,260.754992,93.708825,160.934722,8.148594,14.62110986,62.133025,"23403",0,36.668671,20.371484,24.445781,810.785054,28.520077,769.023512,61.114451,117.136032,154.823277,435.949753,627.4417,731.336267,266.866437,464.46983,2071.779899,7.064676583,25.4726368,9.154228826,15.72139306,0,3.582089575,1.990049775,2.388059749,79.20398013,2.786069626,5.970149226,11.44278611,15.12437815,42.58706473,61.29353235,71.44278607,26.06965171,45.37313435,8.2939788
"060070000",1320.343588,132.921801,386.425618,261.399975,177.808326,11.054457,27.0872537,64.443264,"19507",45.462684,32.186658,40.184846,52.140764,1050.337072,68.204034,1014.0,102.058306,169.826274,240.830375,501.285044,874.170955,955.767462,426.307552,529.45991,2710,10.06721297,29.26704999,19.79787514,13.4668224,1.677589815,2.437748651,3.043514307,3.94902997,79.55028385,5.165627691,7.72967786,12.86227884,18.23997762,37.96625731,66.20783885,72.38778381,32.28762239,40.10016141,7.769566621
"060080000",33.0,0.0,8.0,0,3.0,0,0,4.0,#N/A,0,0.0,4.0,0,24.0,4.0,18.0,2.0,1.0,3.0,12.0,10.0,18.0,6.0,12.0,53,0.0,24.24242424,0,9.090909091,0,0.0,12.12121212,0,72.72727273,12.12121212,6.060606061,3.03030303,9.090909091,36.36363636,30.3030303,54.54545455,18.18181818,36.36363636,12.12121212
"060090000",49.328775,1.897261,11.383563,7.589042,4.743151,0,0.981132075,1.897261,"12532",0,3.794521,0.0,0,22.767127,7.589042,49.328775,0.94863,9.486303,6.640412,32.25343,1.897261,44.585624,29.407539,15.178085,103.400702,3.846154704,23.07692214,15.38461476,9.615383719,0,7.69230738,0.0,0,46.15384631,15.38461476,1.923076338,19.23076946,13.46153842,65.38461577,3.846154704,90.38461628,59.61538473,30.76923155,5.835119716
"060100000",1248.364347,97.084109,274.581317,211.819873,184.361742,10.787123,25.71998096,92.180871,"18607",85.316338,39.225902,50.993673,23.535541,917.886118,35.303312,1073.809081,111.793822,185.342389,185.342389,591.33048,623.69185,979.666915,452.078526,527.588389,2726.222222,7.776904974,21.99528669,16.96779258,14.76826396,3.129471153,3.142183778,4.084838943,1.885310251,73.5271013,2.827965416,8.955223871,14.84681851,14.84681851,47.36842104,49.96072272,78.47604086,36.21366848,42.26237238,10.30852694
"060110000",1603.41633,149.757478,632.974939,256.590946,223.63945,14.975748,19.03073329,92.849636,"18334",237.615198,122.801132,327.469685,183.702506,557.097817,291.534357,1860.989491,203.67017,330.468068,399.353274,927.497979,946.467259,1325.856103,1061.284559,264.571544,3714,9.339899763,39.47664291,16.00276492,13.94768444,6.397824394,7.658717808,20.42324747,11.45694369,34.74442704,18.18207483,12.70226367,20.61024712,24.90639933,57.84511244,59.02816638,82.68944741,66.18895786,16.50048955,7.911614402
"060120101",1081.143101,81.316017,484.328074,179.128381,97.834668,42.122299,8.692201993,105.010203,"20175",250.158651,40.508743,191.523268,298.025798,417.241351,59.822137,1064.344666,135.424475,180.49702,239.008774,509.414396,681.527538,863.843032,651.268748,212.574284,2371.470837,7.521300087,44.79777687,16.56842474,9.049187652,10.54867077,3.746843777,17.71488601,27.56580491,38.59261097,5.53323024,12.52604534,16.69501658,22.10704335,47.11812854,63.03768089,79.90089667,60.238903379999996,19.66199329,14.41295827
"060120102",1384.296702,119.831179,657.813282,324.771372,223.611528,47.010427,11.82078975,192.330847,"16481",406.61031,79.188045,413.245595,231.458324,360.65367,205.735929,1202.79517,100.489339,232.958047,234.1038,635.243985,629.85766,868.209579,765.363689,102.84589,2751.149748,8.656466408,47.51967415,23.46111,16.15343934,14.77965023,5.720453201,29.85238601,16.72028285,26.0532059,14.86212665,7.259234155,16.82862111,16.91138899,45.88929411,45.5001922,62.71846041,55.28899172,7.429468686,18.14365832
"060120103",1106.916345,92.639792,437.293515,330.33275,149.184309,40.939769,12.13804138,187.821889,"16237",200.628455,23.458067,413.208347,220.187406,294.722575,68.636304,948.912461,169.173188,238.009,172.332284,369.397989,483.364063,658.192282,577.357311,80.834971,2112.557559,8.369177347,39.50556128,29.842612,13.47746916,9.496946208,2.119226724,37.32968158,19.89196446,26.62555091,6.20067671,15.28328575,21.50198622,15.56868184,33.37180724,43.66762359,59.46179085,52.15907359,7.302717262,21.76313508
"060120104",1165.740152,103.121922,528.677815,249.647962,192.928992,8.856173,20.07643231,92.570763,"16918",282.708789,16.665585,383.824502,312.965764,254.471426,91.690952,1115.360987,128.84295,160.948035,227.718232,597.85177,621.927398,788.629034,666.192073,122.436961,2529.753485,8.846047022,45.35125723,21.4154039,16.54991395,11.17534932,1.42961405,32.92539091,26.84695757,21.82917227,7.865470864,11.0524588,13.80651037,19.53421881,51.28516582,53.35043122,67.65049935,57.14756173,10.50293762,10.42285179
"060120105",1724.83336,217.661653,811.815203,539.399686,246.265261,12.346332,11.70583299,235.980831,"15385",17.610983,89.718083,613.436077,220.556035,373.211268,242.702311,1576.978886,146.946217,274.052848,312.733082,843.246739,477.597381,968.228902,786.193909,182.034993,3651.28283,12.6192859,47.06629764,31.27256804,14.27762627,0.482323167,5.201550775,35.56494739,12.78709237,21.63752607,14.07105849,8.519444278,15.88865651,18.13120556,48.88859171,27.68947958,56.13463448,45.58086174,10.55377274,15.07583295
"060130000",255.0,30.0,64.0,88,34.0,1,4,16.0,"14397",0,8.0,12.0,8,192.0,4.0,351.0,41.0,89.0,59.0,162.0,129.0,293.0,193.0,100.0,683,11.76470588,25.09803922,34.50980392,13.33333333,0,3.137254902,4.705882353,3.137254902,75.29411765,1.568627451,16.07843137,34.90196078,23.1372549,63.52941176,50.58823529,114.9019608,75.68627451,39.21568627,8.235294118
"060140000",435.238678,34.700122,206.21787,118.971848,64.443084,3.965728,11.04218933,42.631579,"17484",56.511628,7.931457,31.725826,23.79437,352.949816,11.897185,321.22399,28.75153,49.571603,64.443084,178.457772,196.30355,291.481028,149.706242,141.774786,891.625,7.972665058,47.38040997,27.33485189,14.80637803,6.338048843,1.822323567,7.289293807,5.46697047,81.093394,2.733485235,6.605922555,11.38952154,14.80637803,41.00227784,45.1025058,66.97038722,34.39635528,32.57403194,13.24319258
"060150000",549.87958,41.837782,163.366578,103.598317,64.752811,7.969101,11.7378768,24.903442,"18808",21.915029,0.0,11.953652,23.907304,482.146081,19.922753,491.09587,57.775985,109.575143,119.53652,204.208222,338.686807,445.273538,239.07304,206.200497,1257.365202,7.608535309,29.70951895,18.84018261,11.77581663,1.742932679,0.0,2.173867231,4.347734462,87.68212142,3.623111991,10.50702501,19.92711622,21.73867231,37.13689859,61.59290494,80.97655454,43.47734462,37.49920974,8.11276167
"060160000",234.686098,6.374962,106.24936,38.24977,29.749821,0,1.987438068,39.312263,"14350",52.062186,12.749923,29.749821,4.249974,169.998976,16.999898,217.748694,24.437353,43.499744,32.937302,116.874296,99.811905,181.623912,124.311751,57.312161,488.622068,2.716378198,45.27296713,16.29826834,12.67643088,10.65489862,5.43275597,12.67643088,1.810918515,72.4367474,7.243674911,10.41278252,18.53528793,14.03461998,49.80026384,42.52996059,77.3901452,52.96937145,24.42077374,17.59784726
"060170000",84.0,9.0,20.0,25,12.0,0,2,5.0,"13709",0,8.0,0.0,4,69.0,4.0,79.0,11.0,18.0,16.0,34.0,52.0,70.0,38.0,32.0,178,10.71428571,23.80952381,29.76190476,14.28571429,0,9.523809524,0.0,4.761904762,82.14285714,4.761904762,13.0952381,21.42857143,19.04761905,40.47619048,61.9047619,83.33333333,45.23809524,38.0952381,8.333333333
"060180101",1400.32349,128.010738,418.233557,214.979866,189.573154,9.771812,45.37861957,90.900671,"23094",52.767785,58.630872,62.539597,97.718121,1031.903356,82.083221,1142.37047,154.394631,234.52349,214.002685,539.449664,744.612081,1023.108725,526.700671,496.408054,2790.97047,9.141511866,29.86692432,15.35215738,13.53781147,1.890660814,4.186951974,4.466082119,6.978253361,73.69035536,5.861732777,11.0256403,16.74780804,15.28237486,38.52321752,53.17429053,73.06231255,37.61278553,35.44952702,10.42981166
"060180102",1171.640268,89.900671,234.52349,164.166443,171.006711,2.931544,29.24956713,61.562416,"23094",125.079195,66.448322,27.361074,93.809396,875.554362,11.726174,851.124832,71.334228,147.554362,179.801342,452.434899,793.471141,822.786577,282.405369,540.381208,2430.249664,7.673060875,20.01668058,14.01167641,14.59549622,5.146763185,5.671392817,2.335279415,8.006672232,74.72894078,1.000833986,6.088406992,12.59382816,15.34612175,38.61551291,67.72310262,70.22518767,24.10341951,46.12176815,8.001050296
"060180103",1761.948993,126.056376,347.87651,85.991946,238.432215,15.657718,28.24096136,124.102013,"23094",256.021477,46.904698,93.809396,62.539597,1333.852349,50.813423,1560.649664,356.716779,391.849664,355.69396,456.389262,1263.563758,1416.958389,705.547651,711.410738,3569.779866,7.154371466,19.74384681,4.880501441,13.53229951,7.17191218,2.662091706,5.324183411,3.549455589,75.70323286,2.883932691,20.24557921,22.23955776,20.18752878,25.90252407,71.71398054,80.41994375,40.04359115,40.3763526,9.534935065
"060190000",682.120739,43.913352,218.590909,156.136364,107.34375,5.855114,10.08721987,50.744318,"19697",12.68608,23.420455,11.710227,23.420455,585.511364,31.227273,517.201705,50.744318,64.40625,92.705966,309.34517,389.365057,477.191761,201.025568,276.166193,1374,6.437768197,32.04577965,22.88984267,15.7367668,0.923295488,3.43347646,1.716738157,3.43347646,85.83690988,4.577968564,7.439198825,9.442060081,13.59084407,45.35050062,57.08154506,69.95708145,29.47067235,40.48640911,9.776370671
"060200000",257.0,33.0,56.0,48,44.0,7,6,13.0,"14766",28,20.0,24.0,4,152.0,8.0,242.0,36.0,52.0,54.0,100.0,127.0,208.0,112.0,96.0,561,12.84046693,21.78988327,18.6770428,17.12062257,4.991087344,7.782101167,9.338521401,1.556420233,59.14396887,3.112840467,14.0077821,20.23346304,21.01167315,38.91050584,49.41634241,80.93385214,43.57976654,37.3540856,10.11673152
"060210000",346.085672,15.598227,105.288035,101.388479,51.669129,11.698671,20,21.447563,"17089",30.221566,7.799114,11.698671,7.799114,296.366322,11.698671,268.094535,33.146233,47.769572,56.543575,130.635155,182.304284,256.395864,122.836041,133.559823,660,4.507042118,30.42253509,29.29577478,14.92957761,4.579025152,2.253521203,3.380281805,2.253521203,85.63380283,3.380281805,9.57746468,13.80281701,16.33802829,37.74647885,52.67605647,74.08450703,35.49295765,38.59154938,15.35638089
"060220000",218.0,18.008696,56.869565,72.034783,27.486957,6.634783,1.842857143,11.373913,"16031",0,3.791304,0.0,15.165217,197.147826,7.582609,176.295652,22.747826,42.652174,41.704348,69.191304,99.521739,165.869565,96.678261,69.191304,436,8.260869725,26.08695642,33.04347844,12.60869587,0,1.739130275,0.0,6.95652156,90.43478257,3.478261009,10.43478257,19.56521743,19.13043486,31.73913028,45.65217385,76.08695642,44.34782615,31.73913028,9.106217038
"060230000",822.0,84.0,345.0,144,100.0,13,8,90.0,"15405",120,60.0,188.0,12,485.0,68.0,931.0,130.0,169.0,185.0,447.0,407.0,719.0,433.0,286.0,2092,10.2189781,41.97080292,17.51824818,12.16545012,5.736137667,7.299270073,22.87104623,1.459854015,59.00243309,8.272506083,15.81508516,20.55961071,22.50608273,54.37956204,49.513382,87.46958637,52.67639903,34.79318735,13.50364964
"060240000",64.0,7.0,20.0,4,13.0,1,2,8.0,"13046",0,4.0,4.0,4,32.0,0.0,101.0,5.0,6.0,25.0,65.0,51.0,92.0,62.0,30.0,194,10.9375,31.25,6.25,20.3125,0,6.25,6.25,6.25,50.0,0.0,7.8125,9.375,39.0625,101.5625,79.6875,143.75,96.875,46.875,17.1875
"060250000",603.76249,33.278248,235.800154,102.687164,87.474251,11.409685,10.94543799,46.589547,"17541",17.114527,19.016141,53.245196,41.835511,452.584166,11.409685,483.960799,68.458109,87.474251,108.392006,219.636434,306.159877,427.863182,184.456572,243.40661,1237,5.51181111,39.05511818,17.00787407,14.48818906,1.383551091,3.14960623,8.818897643,6.929133839,74.96062997,1.889763804,11.33858266,14.48818906,17.95275589,36.37795286,50.70866145,70.86614175,30.55118114,40.31496061,11.41917081
"060260000",653.952688,51.788179,235.58544,109.669084,103.576357,6.092727,7.810791173,31.479089,"21408",0,24.370908,28.432726,12.185454,597.087237,24.370908,671.215414,57.880906,137.086355,107.638175,368.609978,486.402698,627.550871,272.141802,355.409069,1557.707179,7.919254703,36.02484466,16.77018629,15.83850925,0,3.726708132,4.347826153,1.863354066,91.30434785,3.726708132,8.850931736,20.96273286,16.45962728,56.36645965,74.37888198,95.96273286,41.61490686,54.347826,6.939738609
